module,type,name,res_id,src,value
base,model,"ir.module.module,shortdesc",base.module_l10n_vn,Vietnam Chart of Accounts,
base,selection,"base.language.install,lang",0,Vietnamese / Tiếng Việt,
base,field,"ir.actions.act_window.view,view_id",0,View,
base,field,"ir.default,page",0,View,
base,selection,"ir.translation,type",0,View,
base,view,ir.ui.view,base.view_view_search,View,
base,report,ir.module.reference,0,View :,
base,field,"ir.ui.view,arch",0,View Architecture,
base,view,ir.ui.view.custom,base.view_view_custom_form,View Architecture,
base,field,"ir.ui.view.custom,arch",0,View Architecture,
base,model,"ir.module.module,shortdesc",base.module_web_view_editor,View Editor,
base,field,"ir.actions.act_window,view_mode",0,View Mode,
base,field,"ir.ui.view,name",0,View Name,
base,field,"ir.actions.act_window,view_id",0,View Ref.,
base,view,ir.actions.act_window,base.view_window_action_search,View Type,
base,field,"ir.actions.act_window,view_type",0,View Type,
base,field,"ir.actions.act_window.view,view_mode",0,View Type,
base,field,"ir.ui.view,type",0,View Type,
base,field,"ir.ui.view,mode",0,View inheritance mode,
base,help,"ir.actions.act_window,view_type",0,"View type: Tree type to use for the tree view, set to 'tree' for a hierarchical tree view, or 'form' for a regular list view",
base,view,ir.actions.act_window,base.view_window_action_form,Views,
base,model,"ir.actions.act_window,name",base.action_ui_view,Views,
base,field,"ir.actions.act_window,view_ids",0,Views,
base,field,"ir.actions.act_window,views",0,Views,
base,view,ir.model,base.view_model_form,Views,
base,field,"ir.model,view_ids",0,Views,
base,field,"ir.module.module,views_by_module",0,Views,
base,model,"ir.ui.menu,name",base.menu_action_ui_view,Views,
base,view,ir.ui.view,base.view_view_form,Views,
base,view,ir.ui.view,base.view_view_search,Views,
base,view,ir.ui.view,base.view_view_tree,Views,
base,view,res.groups,base.view_groups_form,Views,
base,field,"res.groups,view_access",0,Views,
base,model,"ir.actions.act_window,help",base.action_ui_view,"Views allows you to personalize each view of Odoo. You can add new fields, move fields, rename them or delete the ones that you do not need.",
base,model,"res.country,name",base.vg,Virgin Islands (British),
base,model,"res.country,name",base.vi,Virgin Islands (USA),
base,field,"ir.module.category,visible",0,Visible,
base,model,"ir.module.module,shortdesc",base.module_stock_account,WMS Accounting,
base,model,"ir.module.module,shortdesc",base.module_stock_landed_costs,WMS Landed Costs,
base,model,"res.country,name",base.wf,Wallis and Futuna Islands,
base,model,"ir.module.category,name",base.module_category_warehouse_management,Warehouse,
base,model,"ir.module.module,shortdesc",base.module_stock,Warehouse Management,
base,model,"ir.module.module,shortdesc",base.module_stock_picking_wave,Warehouse Management: Waves,
base,code,addons\base\ir\ir_actions.py,839,Warning,
base,code,addons\base\ir\ir_mail_server.py,510,Warning,
base,code,addons\base\ir\ir_sequence.py,260,Warning,
base,code,addons\base\res\res_partner.py,382,Warning,
base,code,addons\base\res\res_partner.py,562,Warning,
base,code,addons\base\res\res_partner.py,642,Warning,
base,model,"ir.module.module,shortdesc",base.module_warning,Warning Messages and Alerts,
base,code,addons\base\ir\ir_sequence.py,134,Warning!,
base,code,addons\base\ir\ir_sequence.py,160,Warning!,
base,code,addons\base\res\res_config.py,471,Warning!,
base,code,addons\base\res\res_users.py,512,Warning!,
base,view,base.module.upgrade,base.view_base_module_upgrade_install,We suggest to reload the menu tab to see the new menus (Ctrl+T then Ctrl+R).,
base,model,"ir.module.module,shortdesc",base.module_web,Web,
base,report,ir.module.reference,0,Web,
base,model,"ir.module.module,shortdesc",base.module_web_calendar,Web Calendar,
base,model,"ir.module.module,shortdesc",base.module_web_gantt,Web Gantt,
base,field,"ir.ui.menu,web_icon",0,Web Icon File,
base,field,"ir.ui.menu,web_icon_hover",0,Web Icon File (hover),
base,field,"ir.ui.menu,web_icon_data",0,Web Icon Image,
base,field,"ir.ui.menu,web_icon_hover_data",0,Web Icon Image (hover),
base,view,ir.translation,base.view_translation_search,Web-only translations,
base,selection,"ir.actions.report.xml,report_type",0,Webkit (deprecated),
base,model,"ir.module.module,shortdesc",base.module_report_webkit,Webkit Report Engine,
base,code,addons\base\res\res_company.py,166,Website,
base,model,"ir.module.category,name",base.module_category_website,Website,
base,field,"ir.module.module,website",0,Website,
base,field,"res.company,website",0,Website,
base,field,"res.partner,website",0,Website,
base,model,"ir.module.module,shortdesc",base.module_website,Website Builder,
base,model,"ir.module.module,summary",base.module_website_report,Website Editor on reports,
base,model,"ir.module.module,shortdesc",base.module_website_gengo,Website Gengo Translator,
base,model,"ir.module.module,shortdesc",base.module_website_google_map,Website Google Map,
base,model,"ir.module.module,shortdesc",base.module_website_instantclick,Website Instantclick,
base,model,"ir.module.module,shortdesc",base.module_website_livechat,Website Live Support,
base,model,"ir.module.module,shortdesc",base.module_website_mail,Website Mail,
base,model,"ir.module.module,summary",base.module_website_mail,Website Module for Mail,
base,model,"ir.module.module,shortdesc",base.module_website_partner,Website Partner,
base,model,"ir.module.module,shortdesc",base.module_website_report,Website Report,
base,help,"res.partner,website",0,Website of Partner or Company,
base,view,ir.sequence,base.sequence_view,Week of the Year: %(woy)s,
base,selection,"ir.cron,interval_type",0,Weeks,
base,model,"ir.module.module,shortdesc",base.module_hw_scale,Weighting Scale Hardware Driver,
base,model,"res.country,name",base.eh,Western Sahara,
base,help,"ir.actions.server,sub_model_object_field",0,"When a relationship field is selected as first field, this field lets you select the target field within the destination document model (sub-model).",
base,help,"ir.actions.server,sub_object",0,"When a relationship field is selected as first field, this field shows the document model the relationship goes to.",
base,view,workflow,base.view_workflow_diagram,"When customizing a workflow, be sure you do not modify an existing node or arrow, but rather add new nodes or arrows. If you absolutly need to modify a node or arrow, you can only change fields that are empty or set to the default value. If you don't do that, your customization will be overwrited at the next update or upgrade to a future version of Odoo.",
base,help,"ir.actions.server,sequence",0,"When dealing with multiple actions, the execution order is based on the sequence. Low number means high priority.",
base,help,"ir.mail_server,sequence",0,"When no specific mail server is requested for a mail, the highest priority one is used. Default priority is 10 (smaller number = higher priority)",
base,help,"workflow.transition,signal",0,"When the operation of transition comes from a button pressed in the client form, signal tests the name of the pressed button. If signal is NULL, no button is necessary to validate this transition.",
base,help,"ir.model.fields,translate",0,Whether values for this field can be translated (enables the translation mechanism for that field),
base,model,"res.partner.category,name",base.res_partner_category_15,Wholesaler,
base,model,"ir.actions.act_window,name",base.ir_action_window,Window Actions,
base,model,"ir.ui.menu,name",base.menu_ir_action_window,Window Actions,
base,field,"change.password.user,wizard_id",0,Wizard,
base,selection,"ir.translation,type",0,Wizard Button,
base,selection,"ir.translation,type",0,Wizard Field,
base,selection,"ir.translation,type",0,Wizard View,
base,view,ir.actions.todo,base.config_wizard_step_view_search,Wizards to be Launched,
base,view,ir.actions.server,base.view_server_action_form,Worflow Signal,
base,selection,"ir.cron,interval_type",0,Work Days,
base,view,workflow,base.view_workflow_form,Workflow,
base,view,workflow,base.view_workflow_search,Workflow,
base,view,workflow,base.view_workflow_tree,Workflow,
base,view,workflow.activity,base.view_workflow_activity_search,Workflow,
base,field,"workflow.activity,wkf_id",0,Workflow,
base,field,"workflow.instance,wkf_id",0,Workflow,
base,field,"workflow.transition,wkf_id",0,Workflow,
base,field,"workflow.workitem,wkf_id",0,Workflow,
base,view,workflow.activity,base.view_workflow_activity_search,Workflow Activity,
base,view,workflow,base.view_workflow_diagram,Workflow Editor,
base,view,workflow.instance,base.view_workflow_instance_form,Workflow Instances,
base,view,workflow.instance,base.view_workflow_instance_search,Workflow Instances,
base,view,workflow.instance,base.view_workflow_instance_tree,Workflow Instances,
base,view,workflow.transition,base.view_workflow_transition_search,Workflow Transition,
base,view,workflow.workitem,base.view_workflow_workitem_form,Workflow Workitems,
base,view,workflow.workitem,base.view_workflow_workitem_search,Workflow Workitems,
base,view,workflow.workitem,base.view_workflow_workitem_tree,Workflow Workitems,
base,model,"ir.actions.act_window,name",base.action_workflow_form,Workflows,
base,model,"ir.ui.menu,name",base.menu_workflow,Workflows,
base,model,"ir.ui.menu,name",base.menu_workflow_root,Workflows,
base,field,"workflow.triggers,workitem_id",0,Workitem,
base,model,"ir.actions.act_window,name",base.action_workflow_workitem_form,Workitems,
base,model,"ir.ui.menu,name",base.menu_workflow_workitem,Workitems,
base,view,ir.model.access,base.ir_access_view_search,Write Access,
base,field,"ir.model.access,perm_write",0,Write Access,
base,view,ir.rule,base.view_rule_search,Write Access Right,
base,help,"ir.actions.server,code",0,Write Python code that the action will execute. Some variables are available for use; help about pyhon expression is given in the help tab.,
base,view,ir.actions.server,base.view_server_action_form,"Write a python expression, beginning with object, that gives the record to update. An expression builder is available in the help tab. Examples:",
base,field,"ir.actions.report.xml,report_xml",0,XML Path,
base,view,ir.actions.report.xml,base.act_report_xml_view,XML Report,
base,selection,"ir.translation,type",0,XSL,
base,field,"ir.actions.report.xml,report_xsl",0,XSL Path,
base,selection,"workflow.activity,join_mode",0,Xor,
base,selection,"workflow.activity,split_mode",0,Xor,
base,model,"res.country,name",base.ye,Yemen,
base,view,res.users,base.view_users_simple_form,"You are creating a new user. After saving, the user will receive an invite email containing a link to set its password.",
base,code,addons\base\res\res_partner.py,562,You can not change the company as the partner/user has multiple user linked with different companies.,
base,sql_constraint,res.users,0,You can not have two users with the same login !,
base,sql_constraint,res.font,0,You can not register two fonts with the same name,
base,code,addons\base\res\res_users.py,347,"You can not remove the admin user as it is used internally for resources created by Odoo (updates, module installation, ...)",
base,help,"res.country,address_format",0,"You can state here the usual format to use for the addresses belonging to this country.

You can use the python-style string patern with all the field of the address (for example, use '%(street)s' to display the field 'street') plus
            
%(state_name)s: the name of the state
            
%(state_code)s: the code of the state
            
%(country_name)s: the name of the country
            
%(country_code)s: the code of the country",
base,constraint,res.partner,0,You cannot create recursive Partner hierarchies.,
base,code,addons\base\res\res_lang.py,207,"You cannot delete the language which is Active!
Please de-activate the language first.",
base,code,addons\base\res\res_lang.py,205,You cannot delete the language which is User's Preferred Language!,
base,sql_constraint,ir.model.data,0,You cannot have multiple records with the same external ID in the same module!,
base,code,addons\base\module\module.py,396,"You try to install module '%s' that depends on module '%s'.
But the latter module is not available in your system.",
base,code,addons\base\module\module.py,339,You try to remove a module that is installed or will be installed,
base,code,addons\base\module\module.py,563,"You try to upgrade a module that depends on the module: %s.
But this module is not available in your system.",
base,view,res.users,base.view_users_simple_form,You will be able to define additional access rights by editing the newly created user under the Settings / Users menu.,
base,code,addons\base\ir\ir_mail_server.py,234,"Your OpenERP Server does not support SMTP-over-SSL. You could use STARTTLS instead.If SSL is needed, an upgrade to Python 2.6 on the server-side should do the trick.",
base,code,addons\base\ir\ir_mail_server.py,511,"Your server does not seem to support SSL, you may want to try STARTTLS instead",
base,model,"res.country,name",base.yu,Yugoslavia,
base,code,addons\base\res\res_partner.py,69,ZIP,
base,view,res.bank,base.view_res_bank_form,ZIP,
base,view,res.company,base.view_company_form,ZIP,
base,view,res.partner,base.view_partner_form,ZIP,
base,view,res.partner.bank,base.view_partner_bank_form,ZIP,
base,model,"res.country,name",base.zr,Zaire,
base,model,"res.country,name",base.zm,Zambia,
base,model,"res.country,name",base.zw,Zimbabwe,
base,field,"res.bank,zip",0,Zip,
base,field,"res.company,zip",0,Zip,
base,field,"res.partner,zip",0,Zip,
base,field,"res.partner.bank,zip",0,Zip,
base,view,base.language.import,base.view_base_import_language,_Import,
base,sql_constraint,ir.sequence.type,0,`code` must be unique.,
base,view,res.partner,base.res_partner_kanban_view,at,
base,model,"res.partner.bank.type.field,name",base.bank_normal_field_bic,bank_bic,
base,selection,"base.language.export,state",0,choose,
base,view,ir.actions.server,base.view_server_action_form,condition: True,
base,view,ir.actions.server,base.view_server_action_form,condition: object.list_price > 5000,
base,view,ir.actions.server,base.view_server_action_form,context: current context,
base,view,ir.actions.server,base.view_server_action_form,cr: database cursor,
base,code,addons\base\ir\ir_fields.py,293,database id,
base,view,base.language.export,base.wizard_lang_export,documentation,
base,selection,"base.language.install,state",0,done,
base,selection,"base.module.update,state",0,done,
base,view,res.users,base.view_users_simple_form,e.g. +32.479.19.28.37,
base,view,res.partner,base.view_partner_form,e.g. +32.81.81.37.00,
base,view,res.users,base.view_users_simple_form,e.g. +32.81.81.37.00,
base,view,res.users,base.view_users_simple_form,e.g. +32.81.81.37.10,
base,view,base.language.import,base.view_base_import_language,e.g. English,
base,view,res.partner.bank,base.view_partner_bank_form,e.g. GEBABEBB,
base,view,res.company,base.view_company_form,e.g. Global Business Solutions,
base,view,res.partner,base.view_partner_form,e.g. Sales Director,
base,view,res.partner,base.view_partner_simple_form,e.g. Sales Director,
base,view,base.language.import,base.view_base_import_language,e.g. en_US,
base,view,res.company,base.view_company_form,e.g. www.odoo.com,
base,view,res.partner,base.view_partner_form,e.g. www.odoo.com,
base,model,"ir.module.module,shortdesc",base.module_website_sale,eCommerce,
base,model,"ir.module.module,shortdesc",base.module_website_sale_delivery,eCommerce Delivery,
base,model,"ir.module.module,shortdesc",base.module_website_sale_options,eCommerce Optional Products,
base,model,"ir.module.module,shortdesc",base.module_account,eInvoicing,
base,view,res.users,base.view_users_simple_form,email@yourcompany.com,
base,code,addons\base\ir\ir_fields.py,305,external id,
base,code,addons\base\ir\ir_fields.py,132,false,
base,view,base.language.export,base.wizard_lang_export,"file encoding, please be sure to view and edit
                           using the same encoding.",
base,selection,"base.language.export,state",0,get,
base,selection,"base.language.install,state",0,init,
base,selection,"base.module.update,state",0,init,
base,selection,"ir.ui.menu,action",0,ir.actions.act_url,
base,selection,"ir.ui.menu,action",0,ir.actions.act_window,
base,selection,"ir.ui.menu,action",0,ir.actions.client,
base,selection,"ir.ui.menu,action",0,ir.actions.report.xml,
base,selection,"ir.ui.menu,action",0,ir.actions.server,
base,selection,"ir.ui.menu,action",0,ir.actions.wizard,
base,model,"res.partner.title,shortcut",base.res_partner_title_ltd,ltd,
base,code,addons\base\ir\ir_ui_view.py,353,n/a,
base,code,addons\base\ir\ir_fields.py,315,name,
base,code,addons\base\ir\ir_fields.py,132,no,
base,view,ir.actions.server,base.view_server_action_form,object or obj: browse_record of the record on which the action is triggered,
base,view,ir.actions.server,base.view_server_action_form,object.partner_id,
base,view,ir.actions.server,base.view_server_action_form,object.partner_id.currency_id,
base,view,ir.attachment,base.view_attachment_form,on,
base,view,base.language.export,base.wizard_lang_export,or,
base,view,base.language.import,base.view_base_import_language,or,
base,view,base.language.install,base.view_base_language_install,or,
base,view,base.module.update,base.view_base_module_update,or,
base,view,base.module.upgrade,base.view_base_module_upgrade,or,
base,view,base.module.upgrade,base.view_base_module_upgrade_install,or,
base,view,base.update.translations,base.wizard_update_translations,or,
base,view,change.password.wizard,base.change_password_wizard_view,or,
base,view,res.config,base.res_config_view_base,or,
base,view,res.config.installer,base.res_config_installer,or,
base,view,res.users,base.view_users_form_simple_modif,or,
base,view,wizard.ir.model.menu.create,base.view_model_menu_create,or,
base,view,ir.actions.server,base.view_server_action_form,"partner_name = obj.name + '_code'
                                                self.pool[""res.partner""].create(cr, uid, {""name"": partner_name}, context=context)",
base,view,ir.actions.server,base.view_server_action_form,pool: ORM model pool (i.e. self.pool),
base,view,res.config,base.res_config_view_base,res_config_contents,
base,view,ir.actions.server,base.view_server_action_form,self: ORM model of the record on which the action is triggered,
base,model,"ir.module.module,shortdesc",base.module_test_access_rights,test of access rights and rules,
base,model,"ir.module.module,shortdesc",base.module_test_exceptions,test-exceptions,
base,model,"ir.module.module,shortdesc",base.module_test_converter,test-field-converter,
base,model,"ir.module.module,shortdesc",base.module_test_impex,test-import-export,
base,model,"ir.module.module,shortdesc",base.module_test_inherit,test-inherit,
base,model,"ir.module.module,shortdesc",base.module_test_inherits,test-inherits,
base,model,"ir.module.module,shortdesc",base.module_test_limits,test-limits,
base,model,"ir.module.module,shortdesc",base.module_test_uninstall,test-uninstall,
base,model,"ir.module.module,shortdesc",base.module_test_workflow,test-workflow,
base,model,"ir.module.module,shortdesc",base.module_test_convert,test_convert,
base,model,"ir.module.module,shortdesc",base.module_testmodules,testmodules,
base,model,"res.groups,comment",base.group_sale_salesman_all_leads,the user will have access to all records of everyone in the sales application.,
base,model,"res.groups,comment",base.group_sale_salesman,the user will have access to his own data in the sales application.,
base,model,"res.groups,comment",base.group_sale_manager,the user will have an access to the sales configuration as well as statistic reports.,
base,view,ir.actions.server,base.view_server_action_form,time: Python time module,
base,view,res.config.installer,base.res_config_installer,title,
base,code,addons\base\ir\ir_fields.py,132,true,
base,view,ir.actions.server,base.view_server_action_form,uid: current user id,
base,code,addons\fields.py,193,undefined get method !,
base,field,"base.language.export,state",0,unknown,
base,field,"ir.ui.menu,icon_pict",0,unknown,
base,field,"ir.ui.view,model_ids",0,unknown,
base,field,"res.partner,has_image",0,unknown,
base,field,"workflow.instance,transition_ids",0,unknown,
base,view,ir.actions.server,base.view_server_action_form,workflow: Workflow engine,
base,code,addons\base\ir\ir_fields.py,132,yes,
base,model,"res.country,name",base.ax,Åland Islands,
base,model,"ir.module.module,shortdesc",base.module_l10n_cn,中国会计科目表,
base_import,code,addons\base_import\static\src\js\import.js,437,(%d more),
base_import,code,addons\base_import\static\src\xml\import.xml,369,". The issue is
            usually an incorrect file encoding.",
base_import,code,addons\base_import\static\src\xml\import.xml,26,.CSV,
base_import,code,addons\base_import\static\src\js\import.js,254,"A single column was found in the file, this often means the file separator is incorrect",
base_import,code,addons\base_import\static\src\xml\import.xml,160,"According to your need, you should use 
                        one of these 3 ways to reference records in relations. 
                        Here is when you should use one or the other, 
                        according to your need:",
base_import,code,addons\base_import\static\src\xml\import.xml,233,"As an example, here is 
                        purchase.order_functional_error_line_cant_adpat.CSV 
                        file of some quotations you can import, based on demo 
                        data.",
base_import,code,addons\base_import\static\src\xml\import.xml,298,"As an example, suppose you have a SQL database 
                        with two tables you want to import: companies and 
                        persons. Each person belong to one company, so you 
                        will have to recreate the link between a person and 
                        the company he work for. (If you want to test this 
                        example, here is a",
base_import,code,addons\base_import\static\src\xml\import.xml,330,"As you can see in this file, Fabien and Laurence 
                        are working for the Bigees company (company_1) and 
                        Eric is working for the Organi company. The relation 
                        between persons and companies is done using the 
                        External ID of the companies. We had to prefix the 
                        ""External ID"" by the name of the table to avoid a 
                        conflict of ID between persons and companies (person_1 
                        and company_1 who shared the same ID 1 in the orignial 
                        database).",
base_import,code,addons\base_import\static\src\xml\import.xml,105,"By default the Import preview is set on commas as 
                        field separators and quotation marks as text 
                        delimiters. If your csv file does not have these 
                        settings, you can modify the File Format Options 
                        (displayed under the Browse CSV file bar after you 
                        select your file).",
base_import,code,addons\base_import\static\src\xml\import.xml,30,CSV File:,
base_import,code,addons\base_import\static\src\xml\import.xml,216,"CSV file for Manufacturer, Retailer",
base_import,code,addons\base_import\static\src\xml\import.xml,180,CSV file for Products,
base_import,code,addons\base_import\static\src\xml\import.xml,179,CSV file for categories,
base_import,code,addons\base_import\static\src\xml\import.xml,249,Can I import several times the same record?,
base_import,code,addons\base_import\static\src\xml\import.xml,20,Cancel,
base_import,code,addons\base_import\static\src\js\import.js,179,Comma,
base_import,code,addons\base_import\static\src\js\import.js,190,Comma,
base_import,code,addons\base_import\static\src\xml\import.xml,158,"Country/Database 
                        ID: 21",
base_import,code,addons\base_import\static\src\xml\import.xml,152,"Country/Database ID: the unique Odoo ID for a 
                        record, defined by the ID postgresql column",
base_import,code,addons\base_import\static\src\xml\import.xml,159,Country/External ID: base.be,
base_import,code,addons\base_import\static\src\xml\import.xml,154,"Country/External ID: the ID of this record 
                        referenced in another application (or the .XML file 
                        that imported it)",
base_import,code,addons\base_import\static\src\xml\import.xml,158,Country: Belgium,
base_import,code,addons\base_import\static\src\xml\import.xml,151,Country: the name or code of the country,
base_import,field,"base_import.import,create_uid",0,Created by,
base_import,field,"base_import.tests.models.char,create_uid",0,Created by,
base_import,field,"base_import.tests.models.char.noreadonly,create_uid",0,Created by,
base_import,field,"base_import.tests.models.char.readonly,create_uid",0,Created by,
base_import,field,"base_import.tests.models.char.required,create_uid",0,Created by,
base_import,field,"base_import.tests.models.char.states,create_uid",0,Created by,
base_import,field,"base_import.tests.models.char.stillreadonly,create_uid",0,Created by,
base_import,field,"base_import.tests.models.m2o,create_uid",0,Created by,
base_import,field,"base_import.tests.models.m2o.related,create_uid",0,Created by,
base_import,field,"base_import.tests.models.m2o.required,create_uid",0,Created by,
base_import,field,"base_import.tests.models.m2o.required.related,create_uid",0,Created by,
base_import,field,"base_import.tests.models.o2m,create_uid",0,Created by,
base_import,field,"base_import.tests.models.o2m.child,create_uid",0,Created by,
base_import,field,"base_import.tests.models.preview,create_uid",0,Created by,
base_import,field,"base_import.import,create_date",0,Created on,
base_import,field,"base_import.tests.models.char,create_date",0,Created on,
base_import,field,"base_import.tests.models.char.noreadonly,create_date",0,Created on,
base_import,field,"base_import.tests.models.char.readonly,create_date",0,Created on,
base_import,field,"base_import.tests.models.char.required,create_date",0,Created on,
base_import,field,"base_import.tests.models.char.states,create_date",0,Created on,
base_import,field,"base_import.tests.models.char.stillreadonly,create_date",0,Created on,
base_import,field,"base_import.tests.models.m2o,create_date",0,Created on,
base_import,field,"base_import.tests.models.m2o.related,create_date",0,Created on,
base_import,field,"base_import.tests.models.m2o.required,create_date",0,Created on,
base_import,field,"base_import.tests.models.m2o.required.related,create_date",0,Created on,
base_import,field,"base_import.tests.models.o2m,create_date",0,Created on,
base_import,field,"base_import.tests.models.o2m.child,create_date",0,Created on,
base_import,field,"base_import.tests.models.preview,create_date",0,Created on,
base_import,code,addons\base_import\static\src\xml\import.xml,243,Customers and their respective contacts,
base_import,code,addons\base_import\models.py,116,Database ID,
base_import,code,addons\base_import\models.py,122,Database ID,
base_import,code,addons\base_import\static\src\js\import.js,288,Don't import,
base_import,code,addons\base_import\static\src\js\import.js,77,Encoding:,
base_import,code,addons\base_import\static\src\js\import.js,414,Everything seems valid.,
base_import,code,addons\base_import\models.py,81,External ID,
base_import,code,addons\base_import\models.py,115,External ID,
base_import,code,addons\base_import\static\src\xml\import.xml,87,External ID,
base_import,code,addons\base_import\static\src\xml\import.xml,92,External ID,
base_import,code,addons\base_import\static\src\xml\import.xml,324,"External ID,Name,Is a 
                        Company,Related Company/External ID",
base_import,code,addons\base_import\static\src\xml\import.xml,312,"External ID,Name,Is a Company",
base_import,field,"base_import.import,file",0,File,
base_import,code,addons\base_import\static\src\xml\import.xml,39,File Format Options…,
base_import,field,"base_import.import,file_name",0,File Name,
base_import,field,"base_import.import,file_type",0,File Type,
base_import,code,addons\base_import\static\src\xml\import.xml,237,File for some Quotations,
base_import,help,"base_import.import,file",0,"File to check and/or import, raw binary (not base64)",
base_import,code,addons\base_import\static\src\xml\import.xml,148,"For example, to 
                        reference the country of a contact, Odoo proposes 
                        you 3 different fields to import:",
base_import,code,addons\base_import\static\src\xml\import.xml,156,"For the country 
                        Belgium, you can use one of these 3 ways to import:",
base_import,code,addons\base_import\static\src\xml\import.xml,78,Frequently Asked Questions,
base_import,code,addons\base_import\static\src\js\import.js,461,Get all possible values,
base_import,code,addons\base_import\static\src\js\import.js,448,Here are the possible values:,
base_import,code,addons\base_import\static\src\xml\import.xml,371,Here is the start of the file we could not import:,
base_import,code,addons\base_import\static\src\xml\import.xml,119,"How can I change the CSV file format options when 
                        saving in my spreadsheet application?",
base_import,code,addons\base_import\static\src\xml\import.xml,207,"How can I import a many2many relationship field 
                        (e.g. a customer that has multiple tags)?",
base_import,code,addons\base_import\static\src\xml\import.xml,222,"How can I import a one2many relationship (e.g. several 
                        Order Lines of a Sales Order)?",
base_import,code,addons\base_import\static\src\xml\import.xml,281,"How to export/import different tables from an SQL 
                        application to Odoo?",
base_import,code,addons\base_import\static\src\xml\import.xml,198,"However if you do not wish to change your 
                        configuration of product categories, we recommend you 
                        use make use of the external ID for this field 
                        'Category'.",
base_import,code,addons\base_import\static\src\xml\import.xml,87,ID,
base_import,code,addons\base_import\static\src\xml\import.xml,92,ID,
base_import,field,"base_import.import,id",0,ID,
base_import,field,"base_import.tests.models.char,id",0,ID,
base_import,field,"base_import.tests.models.char.noreadonly,id",0,ID,
base_import,field,"base_import.tests.models.char.readonly,id",0,ID,
base_import,field,"base_import.tests.models.char.required,id",0,ID,
base_import,field,"base_import.tests.models.char.states,id",0,ID,
base_import,field,"base_import.tests.models.char.stillreadonly,id",0,ID,
base_import,field,"base_import.tests.models.m2o,id",0,ID,
base_import,field,"base_import.tests.models.m2o.related,id",0,ID,
base_import,field,"base_import.tests.models.m2o.required,id",0,ID,
base_import,field,"base_import.tests.models.m2o.required.related,id",0,ID,
base_import,field,"base_import.tests.models.o2m,id",0,ID,
base_import,field,"base_import.tests.models.o2m.child,id",0,ID,
base_import,field,"base_import.tests.models.preview,id",0,ID,
base_import,code,addons\base_import\static\src\xml\import.xml,189,"If for example you have two product categories 
                        with the child name ""Sellable"" (ie. ""Misc. 
                        Products/Sellable"" & ""Other Products/Sellable""),
                        your validation is halted but you may still import 
                        your data. However, we recommend you do not import the 
                        data because they will all be linked to the first 
                        'Sellable' category found in the Product Category list 
                        (""Misc. Products/Sellable""). We recommend you modify 
                        one of the duplicates' values or your product category 
                        hierarchy.",
base_import,code,addons\base_import\static\src\xml\import.xml,69,"If the file contains
                the column names, Odoo can try auto-detecting the
                field corresponding to the column. This makes imports
                simpler especially when the file has many columns.",
base_import,code,addons\base_import\static\src\xml\import.xml,58,"If the model uses openchatter, history tracking                             will set up subscriptions and send notifications                             during the import, but lead to a slower import.",
base_import,code,addons\base_import\static\src\xml\import.xml,271,"If you do not set all fields in your CSV file, 
                        Odoo will assign the default value for every non 
                        defined fields. But if you
                        set fields with empty values in your CSV file, Odoo 
                        will set the EMPTY value in the field, instead of 
                        assigning the default value.",
base_import,code,addons\base_import\static\src\xml\import.xml,123,"If you edit and save CSV files in speadsheet 
                        applications, your computer's regional settings will 
                        be applied for the separator and delimiter. 
                        We suggest you use OpenOffice or LibreOffice Calc 
                        as they will allow you to modify all three options 
                        (in 'Save As' dialog box > Check the box 'Edit filter 
                        settings' > Save).",
base_import,code,addons\base_import\static\src\xml\import.xml,252,"If you import a file that contains one of the 
                        column ""External ID"" or ""Database ID"", records that 
                        have already been imported will be modified instead of 
                        being created. This is very usefull as it allows you 
                        to import several times the same CSV file while having 
                        made some changes in between two imports. Odoo will 
                        take care of creating or modifying each record 
                        depending if it's new or not.",
base_import,code,addons\base_import\static\src\xml\import.xml,285,"If you need to import data from different tables, 
                        you will have to recreate relations between records 
                        belonging to different tables. (e.g. if you import 
                        companies and persons, you will have to recreate the 
                        link between each person and the company they work 
                        for).",
base_import,code,addons\base_import\static\src\xml\import.xml,226,"If you want to import sales order having several 
                        order lines; for each order line, you need to reserve 
                        a specific row in the CSV file. The first order line 
                        will be imported on the same row as the information 
                        relative to order. Any additional lines will need an 
                        addtional row that does not have any information in 
                        the fields relative to the order.",
base_import,code,addons\base_import\static\src\xml\import.xml,18,Import,
base_import,code,addons\base_import\static\src\xml\import.xml,405,Import,
base_import,code,addons\base_import\static\src\xml\import.xml,7,Import a CSV File,
base_import,code,addons\base_import\static\src\xml\import.xml,369,Import preview failed due to:,
base_import,code,addons\base_import\static\src\xml\import.xml,84,"In order to re-create relationships between
                        different records, you should use the unique
                        identifier from the original application and
                        map it to the",
base_import,code,addons\base_import\static\src\xml\import.xml,323,It will produce the following CSV file:,
base_import,field,"base_import.import,write_uid",0,Last Updated by,
base_import,field,"base_import.tests.models.char,write_uid",0,Last Updated by,
base_import,field,"base_import.tests.models.char.noreadonly,write_uid",0,Last Updated by,
base_import,field,"base_import.tests.models.char.readonly,write_uid",0,Last Updated by,
base_import,field,"base_import.tests.models.char.required,write_uid",0,Last Updated by,
base_import,field,"base_import.tests.models.char.states,write_uid",0,Last Updated by,
base_import,field,"base_import.tests.models.char.stillreadonly,write_uid",0,Last Updated by,
base_import,field,"base_import.tests.models.m2o,write_uid",0,Last Updated by,
